:START_ID,reward,reward_usd,:END_ID,:TYPE
680254,826228601,429357.9688,ViaBTC,REWARDED
680255,847222803,440267.8125,F2Pool,REWARDED
680256,900107016,467749.625,AntPool,REWARDED
680257,866937484,450512.7188,OKKONG,REWARDED
680258,846541969,439914,F2Pool,REWARDED
680259,802305250,416925.9375,BTC.com,REWARDED
680260,925564267,480978.7188,Unknown,REWARDED
680261,883010262,458865.125,BTC.com,REWARDED
680262,845568682,439408.2188,Poolin,REWARDED
680263,830329403,431488.9688,F2Pool,REWARDED
680264,803433826,417512.4375,F2Pool,REWARDED
680265,831816389,432261.7188,Huobi,REWARDED
680266,888473550,461704.1562,BTC.com,REWARDED
680267,806546189,419129.7812,F2Pool,REWARDED
680268,797067962,414204.3438,Poolin,REWARDED
680269,761553803,395749.0625,Huobi,REWARDED
680270,842480137,437803.2188,F2Pool,REWARDED
680271,809798661,420819.9688,Poolin,REWARDED
680272,839100705,436047.0625,F2Pool,REWARDED
680273,829129702,430865.5312,AntPool,REWARDED
680274,919415185,477783.2812,F2Pool,REWARDED
680275,898596773,466964.8125,F2Pool,REWARDED
680276,836803322,434853.2188,Unknown,REWARDED
680277,831206691,431944.875,Poolin,REWARDED
680278,745116835,387207.4062,Poolin,REWARDED
680279,777206259,403883,ViaBTC,REWARDED
680280,886116854,460479.4688,F2Pool,REWARDED
680281,841195834,437135.8125,F2Pool,REWARDED
680282,840678571,436867.0312,BTC.com,REWARDED
680283,794553274,412897.5625,Poolin,REWARDED
680284,731080311,379913.1875,Huobi,REWARDED
680285,820781147,426527.125,F2Pool,REWARDED
680286,788616517,409812.4688,ViaBTC,REWARDED
680287,782186743,406471.1562,F2Pool,REWARDED
680288,731323993,380039.8125,Binance,REWARDED
680289,768822837,399526.4688,BTC.com,REWARDED
680290,776800918,403672.375,Binance,REWARDED
680291,760440480,395170.5,Huobi,REWARDED
680292,785424036,408153.4688,F2Pool,REWARDED
680293,752127427,390850.5312,BTC.TOP,REWARDED
680294,783301744,407050.5938,AntPool,REWARDED
680295,837352570,435138.625,ViaBTC,REWARDED
680296,754379380,392020.7812,BTC.TOP,REWARDED
680297,906786689,471220.7812,F2Pool,REWARDED
680298,885104691,459953.5,Unknown,REWARDED
680299,875974056,455208.6875,Poolin,REWARDED
680300,861922523,447906.6562,ViaBTC,REWARDED
680301,864375573,449181.4062,AntPool,REWARDED
680302,890537708,462776.8125,Unknown,REWARDED
680303,880060245,457332.0938,Huobi,REWARDED
680304,843426429,438294.9688,ViaBTC,REWARDED
680305,866906864,450496.8125,AntPool,REWARDED
680306,796080803,413691.3438,AntPool,REWARDED
680307,797599223,414480.4062,ViaBTC,REWARDED
680308,858435996,446094.8438,Poolin,REWARDED
680309,878663518,456606.2812,AntPool,REWARDED
680310,865510846,449771.375,Poolin,REWARDED
680311,891356257,463202.1875,Huobi,REWARDED
680312,790727997,410909.7188,Unknown,REWARDED
680313,805555249,418614.8438,Poolin,REWARDED
680314,764898890,397487.3438,ViaBTC,REWARDED
680315,885966904,460401.5625,Binance,REWARDED
680316,755969357,392847.0312,AntPool,REWARDED
680317,745337681,387322.1875,Poolin,REWARDED
680318,866586281,450330.2188,Binance,REWARDED
680319,729478133,379080.5938,F2Pool,REWARDED
680320,727259258,377927.5312,Huobi,REWARDED
680321,725434455,376979.2812,Unknown,REWARDED
680322,889453022,462213.1562,AntPool,REWARDED
680323,876885053,455682.0938,F2Pool,REWARDED
680324,788061440,409524,BTC.TOP,REWARDED
680325,890000246,462497.5312,Binance,REWARDED
680326,809018958,420414.7812,Unknown,REWARDED
680327,746621824,387989.5,AntPool,REWARDED
680328,852021845,442761.6875,Poolin,REWARDED
680329,824938291,428687.4375,F2Pool,REWARDED
680330,723621441,376037.125,Unknown,REWARDED
680331,768265516,399236.8438,F2Pool,REWARDED
680332,752934298,391269.8438,AntPool,REWARDED
680333,841998853,437553.125,Unknown,REWARDED
680334,791306258,411210.2188,BTC.com,REWARDED
680335,735469922,382194.3125,ViaBTC,REWARDED
680336,853346742,443450.1562,F2Pool,REWARDED
680337,723166424,375800.6562,F2Pool,REWARDED
680338,833705959,433243.625,Binance,REWARDED
680339,757076217,393422.2188,F2Pool,REWARDED
680340,720262302,374291.5,ViaBTC,REWARDED
680341,824565699,428493.8125,AntPool,REWARDED
680342,753099284,391355.5625,ViaBTC,REWARDED
680343,735727729,382328.2812,ViaBTC,REWARDED
680344,782932020,406858.4688,Poolin,REWARDED
680345,835144161,427101.0625,F2Pool,REWARDED
680346,770483317,394032.875,F2Pool,REWARDED
680347,625000000,319631.25,ViaBTC,REWARDED
680348,725635065,371097.0312,AntPool,REWARDED
680349,885255315,452728.4062,EMCD,REWARDED
680350,828105720,423501.5312,Poolin,REWARDED
680351,744244629,380614.1562,Poolin,REWARDED
680352,737219360,377021.3438,ViaBTC,REWARDED
680353,749911800,383512.4062,SlushPool,REWARDED
680354,707049768,361592.3125,F2Pool,REWARDED
680355,759826809,388583.0312,ViaBTC,REWARDED
680356,731898336,374300.125,AntPool,REWARDED
680357,845623695,432460.4062,Poolin,REWARDED
680358,833474846,426247.375,Unknown,REWARDED
680359,700671988,358330.6562,EMCD,REWARDED
680360,720995178,368724.1562,BTC.com,REWARDED
680361,804543224,411451.4375,Binance,REWARDED
680362,745675517,381345.9062,ViaBTC,REWARDED
680363,765510709,391489.8438,Poolin,REWARDED
680364,774167522,395917,BTC.com,REWARDED
680365,821849470,420302.0312,Poolin,REWARDED
680366,698219091,357076.2188,ViaBTC,REWARDED
680367,730988938,373835.0625,Poolin,REWARDED
680368,777392841,397566.4688,BTC.com,REWARDED
680369,701064075,358531.1875,ViaBTC,REWARDED
680370,744955341,380977.625,Huobi,REWARDED
680371,729172268,372906,Poolin,REWARDED
680372,794656552,406395.3125,Huobi,REWARDED
680373,756456862,386859.5938,Unknown,REWARDED
680374,736558676,376683.4688,F2Pool,REWARDED
680375,709487890,362839.1875,SlushPool,REWARDED
680376,765585502,391528.0938,Binance,REWARDED
680377,696789514,356345.125,Poolin,REWARDED
680378,812380780,415459.6562,Unknown,REWARDED
680379,767135903,392320.9688,Binance,REWARDED
680380,750093057,383605.0938,F2Pool,REWARDED
680381,817979865,418323.0938,Poolin,REWARDED
680382,689638397,352687.9688,Poolin,REWARDED
680383,693360371,354591.4375,ViaBTC,REWARDED
680384,793543124,405825.875,Unknown,REWARDED
680385,700231289,358105.2812,Unknown,REWARDED
680386,737771439,377303.6875,AntPool,REWARDED
680387,799038155,408636.0938,BTC.com,REWARDED
680388,825405705,422120.7188,BTC.com,REWARDED
680389,743554161,380261.0312,AntPool,REWARDED
680390,686653437,351161.4375,F2Pool,REWARDED
680391,824009054,421406.4688,Poolin,REWARDED
680392,753557498,385376.8438,Poolin,REWARDED
680393,747665676,382363.7188,F2Pool,REWARDED
680394,791768304,404918.2188,BTC.com,REWARDED
680395,731973652,374338.6562,Huobi,REWARDED
680396,690606170,353182.9062,Poolin,REWARDED
680397,716290346,366318.0312,BTC.com,REWARDED
680398,680725890,348130.0312,Unknown,REWARDED
680399,687791318,351743.3438,OKEX,REWARDED
680400,743437068,380201.1562,F2Pool,REWARDED
680401,832335633,425664.7812,Poolin,REWARDED
680402,752795717,384987.25,BTC.com,REWARDED
680403,659387956,337217.5938,ViaBTC,REWARDED
680404,721327037,368893.875,SlushPool,REWARDED
680405,698500871,357220.3438,BTC.TOP,REWARDED
680406,859905494,439764.2812,Unknown,REWARDED
680407,741997325,379464.8438,Unknown,REWARDED
680408,733281326,375007.4062,Poolin,REWARDED
680409,839082668,429115.2812,SlushPool,REWARDED
680410,785014044,401464.0312,Unknown,REWARDED
680411,685653362,350650,Binance,REWARDED
680412,758800356,388058.0938,AntPool,REWARDED
680413,701342858,358673.75,F2Pool,REWARDED
680414,683044979,349316.0312,Unknown,REWARDED
680415,706257315,361187.0625,Unknown,REWARDED
680416,744214224,380598.5938,ViaBTC,REWARDED
680417,711021616,363623.5625,F2Pool,REWARDED
680418,778795843,398283.9688,BTC.com,REWARDED
680419,799275958,408757.7188,Poolin,REWARDED
680420,860933287,440289.9062,ViaBTC,REWARDED
680421,812144502,415338.8125,Poolin,REWARDED
680422,778232506,397995.875,Binance,REWARDED
680423,775418808,396556.9375,BTC.com,REWARDED
680424,782044355,399945.3125,BTC.com,REWARDED
680425,687187661,351434.6562,Huobi,REWARDED
680426,705391734,360744.375,Poolin,REWARDED
680427,713026237,364648.75,F2Pool,REWARDED
680428,835444288,427254.5625,F2Pool,REWARDED
680429,776685215,397204.5938,ViaBTC,REWARDED
680430,684075586,349843.0938,Binance,REWARDED
680431,739202128,378035.375,Poolin,REWARDED
680432,882913158,451530.625,Huobi,REWARDED
680433,794324012,406225.25,Binance,REWARDED
680434,802468503,410390.4062,OKEX,REWARDED
680435,714239729,365269.3438,Binance,REWARDED
680436,704965220,360526.25,Poolin,REWARDED
680437,685901403,350776.8438,Binance,REWARDED
680438,720786208,368617.2812,F2Pool,REWARDED
680439,755275138,386255.25,AntPool,REWARDED
680440,823239529,421012.9375,Poolin,REWARDED
680441,713814950,365052.0938,Binance,REWARDED
680442,715652148,365991.6562,Huobi,REWARDED
680443,685906054,350779.2188,AntPool,REWARDED
680444,686736779,351204.0625,Binance,REWARDED
680445,831268641,425119.0938,Binance,REWARDED
680446,843498744,431373.6875,AntPool,REWARDED
680447,810174639,414331.4062,Unknown,REWARDED
680448,747696005,382379.2188,Poolin,REWARDED
680449,709088039,362634.7188,F2Pool,REWARDED
680450,688875260,352297.6875,ViaBTC,REWARDED
680451,703984649,360024.7812,Binance,REWARDED
680452,770155302,393865.125,Huobi,REWARDED
680453,809847770,414164.25,F2Pool,REWARDED
680454,695765353,355821.3438,Poolin,REWARDED
680455,809189102,413827.4062,BTC.TOP,REWARDED
680456,728125351,372370.5938,ViaBTC,REWARDED
680457,728221094,372419.5625,F2Pool,REWARDED
680458,703908778,359986,EMCD,REWARDED
680459,764699449,391074.9375,Unknown,REWARDED
680460,855570855,437547.5,Huobi,REWARDED
680461,733109781,374919.6875,F2Pool,REWARDED
680462,735727922,376258.625,Poolin,REWARDED
680463,743721363,380346.5312,ViaBTC,REWARDED
680464,711243565,363737.0625,F2Pool,REWARDED
680465,679387195,347445.4062,F2Pool,REWARDED
680466,785663354,401796.0938,Binance,REWARDED
680467,679031656,347263.5938,ViaBTC,REWARDED
680468,683965849,349786.9688,F2Pool,REWARDED
680469,695465327,355667.9375,ViaBTC,REWARDED
680470,782090384,399968.8438,Poolin,REWARDED
680471,687033656,351355.875,Binance,REWARDED
680472,697719601,356820.7812,F2Pool,REWARDED
680473,695251413,355558.5312,ViaBTC,REWARDED
680474,670543340,342922.5625,Poolin,REWARDED
680475,682934031,349259.2812,ViaBTC,REWARDED
680476,664062202,339608.0625,F2Pool,REWARDED
680477,673797869,344586.9688,F2Pool,REWARDED
680478,682173598,348870.4062,BTC.com,REWARDED
680479,666398557,340802.875,Unknown,REWARDED
680480,658447761,336736.7812,AntPool,REWARDED
680481,687369927,351527.8438,Binance,REWARDED
680482,692797234,354303.4375,Unknown,REWARDED
680483,657671082,336339.5625,AntPool,REWARDED
680484,676303830,345868.5312,F2Pool,REWARDED
680485,680615605,348073.625,F2Pool,REWARDED
680486,669728979,342506.0938,SlushPool,REWARDED
680487,695007017,355433.5312,BTC.com,REWARDED
680488,663582558,339362.75,F2Pool,REWARDED
680489,667907490,341574.5625,Unknown,REWARDED
680490,771374060,386211.5625,F2Pool,REWARDED
680491,869856523,435519.75,ViaBTC,REWARDED
680492,760049753,380541.7188,Binance,REWARDED
680493,696660229,348803.8438,AntPool,REWARDED
680494,707786095,354374.3438,BTC.TOP,REWARDED
680495,654805565,327848.0625,Unknown,REWARDED
680496,704811681,352885.125,Binance,REWARDED
680497,811970284,406537.2812,SlushPool,REWARDED
680498,743415493,372213.2812,Unknown,REWARDED
680499,677562623,339242.0625,Poolin,REWARDED
680500,688120389,344528.125,Poolin,REWARDED
680501,652384978,326636.125,ViaBTC,REWARDED
680502,664967868,332936.125,AntPool,REWARDED
680503,659739597,330318.4062,Poolin,REWARDED
680504,676254532,338587.125,Binance,REWARDED
680505,665118300,333011.4375,AntPool,REWARDED
680506,689485564,345211.625,Unknown,REWARDED
680507,734110311,367554.3438,Unknown,REWARDED
680508,781602947,391332.9688,F2Pool,REWARDED
680509,781971453,391517.4688,ViaBTC,REWARDED
680510,724276490,362630.75,ViaBTC,REWARDED
680511,660199654,330548.75,Huobi,REWARDED
680512,741464017,371236.2188,F2Pool,REWARDED
680513,734798060,367898.6875,F2Pool,REWARDED
680514,749039666,375029.1875,Poolin,REWARDED
680515,654839286,327864.9375,Binance,REWARDED
680516,653058645,326973.4062,AntPool,REWARDED
680517,696280126,348613.5312,F2Pool,REWARDED
680518,789489952,395281.8438,F2Pool,REWARDED
680519,707094863,354028.25,Poolin,REWARDED
680520,658311773,329603.5312,AntPool,REWARDED
680521,775883815,388469.5,Poolin,REWARDED
680522,647793346,324337.1875,Unknown,REWARDED
680523,734348106,367673.4062,Poolin,REWARDED
680524,764848604,382944.4062,BTC.com,REWARDED
680525,680292708,340608.9375,Huobi,REWARDED
680526,693332984,347137.9688,F2Pool,REWARDED
680527,662620641,331760.9062,F2Pool,REWARDED
680528,676429414,338674.6875,F2Pool,REWARDED
680529,765224243,383132.4688,ViaBTC,REWARDED
680530,673981757,337449.1875,F2Pool,REWARDED
680531,655287820,328089.5,BTC.com,REWARDED
680532,768253688,384649.25,F2Pool,REWARDED
680533,662949727,331925.6562,BTC.com,REWARDED
680534,669150531,335030.2812,BTC.com,REWARDED
680535,679596572,340260.4062,Poolin,REWARDED
680536,665125195,333014.875,ViaBTC,REWARDED
680537,665727710,333316.5625,AntPool,REWARDED
680538,703853567,352405.4062,Poolin,REWARDED
680539,660358809,330628.4375,AntPool,REWARDED
680540,670869961,335891.1875,F2Pool,REWARDED
680541,677052483,338986.625,AntPool,REWARDED
680542,849877472,425516.6562,AntPool,REWARDED
680543,772759263,386905.0938,Unknown,REWARDED
680544,713392452,357181.3438,Binance,REWARDED
680545,668174730,334541.7188,AntPool,REWARDED
680546,657852231,329373.4688,F2Pool,REWARDED
680547,655429446,328160.4062,Binance,REWARDED
680548,730189194,365591.125,Binance,REWARDED
680549,702923568,351939.7812,F2Pool,REWARDED
680550,752575464,376799.4688,Huobi,REWARDED
680551,646722511,323801.0312,Unknown,REWARDED
680552,673283909,337099.7812,ViaBTC,REWARDED
680553,645379566,323128.6562,AntPool,REWARDED
680554,729132983,365062.3125,Binance,REWARDED
680555,661386317,331142.9062,Huobi,REWARDED
680556,653456017,327172.3438,Binance,REWARDED
680557,817581220,409346.5625,BTC.com,REWARDED
680558,709356328,355160.5312,BTC.com,REWARDED
680559,670035868,335473.5625,Binance,REWARDED
680560,776708038,388882.1875,Huobi,REWARDED
680561,658306841,329601.0625,Binance,REWARDED
680562,731052603,366023.4062,Poolin,REWARDED
680563,718185787,359581.25,Unknown,REWARDED
680564,672769806,336842.375,SlushPool,REWARDED
680565,711756378,356362.1875,Binance,REWARDED
680566,784605336,392836.1875,F2Pool,REWARDED
680567,818129487,409621.0625,AntPool,REWARDED
680568,747372548,374194.5,Binance,REWARDED
680569,699884853,350418.3438,Unknown,REWARDED
680570,682068987,341498.3125,Binance,REWARDED
680571,771688259,386368.875,F2Pool,REWARDED
680572,654965861,327928.3125,ViaBTC,REWARDED
680573,718337693,359657.3125,Huobi,REWARDED
680574,677460543,339190.9375,Unknown,REWARDED
680575,698041491,349495.4062,AntPool,REWARDED
680576,647402464,324141.4688,Unknown,REWARDED
680577,649495877,325189.5938,AntPool,REWARDED
680578,654893405,327892.0312,AntPool,REWARDED
680579,645803570,323340.9375,Poolin,REWARDED
680580,645461797,323169.8125,Binance,REWARDED
680581,646455310,323667.25,Binance,REWARDED
680582,732151564,366573.6562,Binance,REWARDED
680583,826707965,413916.1562,Poolin,REWARDED
680584,714503557,357737.6562,Huobi,REWARDED
680585,749664833,375342.1875,BTC.com,REWARDED
680586,755151939,378089.4688,AntPool,REWARDED
680587,753418221,377221.4375,AntPool,REWARDED
680588,859168019,430168.25,AntPool,REWARDED
680589,804043253,402568.375,AntPool,REWARDED
680590,801595508,401342.8438,AntPool,REWARDED
680591,694748766,347846.8125,AntPool,REWARDED
680592,745436975,373225.375,TMSPOOL,REWARDED
680593,680377617,340651.4688,ViaBTC,REWARDED
680594,683203557,342066.3438,Huobi,REWARDED
680595,690455025,345697.0312,Unknown,REWARDED
680596,701067856,351010.6562,Huobi,REWARDED
680597,705345086,353152.1875,Huobi,REWARDED
680598,747720364,374368.625,EMCD,REWARDED
680599,748617951,374818.0312,F2Pool,REWARDED
680600,656937249,328915.3438,F2Pool,REWARDED
680601,655533366,328212.4375,F2Pool,REWARDED
680602,722819260,361901.1562,F2Pool,REWARDED
680603,786397506,393733.5,ViaBTC,REWARDED
680604,702362548,351658.875,BTC.com,REWARDED
680605,738488457,369746.4062,AntPool,REWARDED
680606,650275439,325579.9062,SigmaPool,REWARDED
680607,774456184,387754.7188,F2Pool,REWARDED
680608,681956557,341442,Unknown,REWARDED
680609,676914153,338917.375,F2Pool,REWARDED
680610,651404258,326145.0938,AntPool,REWARDED
680611,781981902,391522.6875,F2Pool,REWARDED
680612,709992065,355478.8125,BTC.com,REWARDED
680613,679476713,340200.4062,AntPool,REWARDED
680614,654293926,327591.875,EMCD,REWARDED
680615,738904125,369954.5312,Binance,REWARDED
680616,669176163,335043.125,AntPool,REWARDED
680617,806498488,403797.6562,Binance,REWARDED
680618,712975260,356972.4688,ViaBTC,REWARDED
680619,651695330,326290.8125,Unknown,REWARDED
680620,655111579,328001.25,AntPool,REWARDED
680621,647276195,324078.25,Unknown,REWARDED
680622,726465868,363726.9375,ViaBTC,REWARDED
680623,681385965,341156.3125,F2Pool,REWARDED
680624,672487478,336701.0312,SlushPool,REWARDED
680625,672388441,336651.4375,Huobi,REWARDED
680626,647031886,323955.9375,Binance,REWARDED
680627,652653395,326770.5,F2Pool,REWARDED
680628,737434265,369218.5938,Unknown,REWARDED
680629,666206773,333556.4062,BTC.com,REWARDED
680630,665137498,333021.0312,Binance,REWARDED
680631,817453557,400862.875,F2Pool,REWARDED
680632,786748590,385805.7812,AntPool,REWARDED
680633,709827341,348085.125,AntPool,REWARDED
680634,729850058,357903.875,BTC.com,REWARDED
680635,650178816,318834.6875,Unknown,REWARDED
680636,708802085,347582.375,BTC.com,REWARDED
680637,716259793,351239.4688,Poolin,REWARDED
680638,753380683,369442.8125,Unknown,REWARDED
680639,720872279,353501.3438,Poolin,REWARDED
680640,642123320,314884.4375,Unknown,REWARDED
680641,687494027,337133.3125,SlushPool,REWARDED
680642,651371472,319419.5312,ViaBTC,REWARDED
680643,695877600,341244.4688,F2Pool,REWARDED
680644,639234223,313467.6875,BTC.com,REWARDED
680645,660113221,323706.3125,OKEX,REWARDED
680646,794053900,389388.1562,Poolin,REWARDED
680647,724579269,355319.1875,F2Pool,REWARDED
680648,692296448,339488.3438,Binance,REWARDED
680649,650812769,319145.5625,Unknown,REWARDED
680650,751774961,368655.4062,BTC.com,REWARDED
680651,723087364,354587.5938,Huobi,REWARDED
680652,671761271,329418.2812,BTC.com,REWARDED
680653,711445108,348878.4375,Poolin,REWARDED
680654,785585564,385235.4375,AntPool,REWARDED
680655,655295972,321344.0312,Unknown,REWARDED
680656,657952933,322646.9688,Unknown,REWARDED
680657,834104731,409028.2812,Huobi,REWARDED
680658,810966927,397681.9688,Poolin,REWARDED
680659,822808044,403488.5938,F2Pool,REWARDED
680660,795040191,389871.8125,AntPool,REWARDED
680661,735746517,360795.375,Huobi,REWARDED
680662,812587249,398476.5312,F2Pool,REWARDED
680663,833824282,408890.75,Unknown,REWARDED
680664,844179755,413968.875,Unknown,REWARDED
680665,817277638,400776.5938,Unknown,REWARDED
680666,813931053,399135.5,AntPool,REWARDED
680667,793355261,389045.5625,Unknown,REWARDED
680668,803858042,394195.9062,SlushPool,REWARDED
680669,798622820,391628.6562,Poolin,REWARDED
680670,773205248,379164.375,F2Pool,REWARDED
680671,760432999,372901.125,BTC.com,REWARDED
680672,743030717,364367.4062,F2Pool,REWARDED
680673,776110805,380589.2188,AntPool,REWARDED
680674,741482830,363608.3438,Unknown,REWARDED
680675,724488048,355274.4375,F2Pool,REWARDED
680676,801583550,393080.5312,AntPool,REWARDED
680677,735192459,360523.6875,AntPool,REWARDED
680678,719972712,353060.2188,Poolin,REWARDED
680679,773466509,379292.5,AntPool,REWARDED
680680,721678507,353896.7188,F2Pool,REWARDED
680681,691536879,339115.8438,Poolin,REWARDED
680682,737425662,361618.7812,ViaBTC,REWARDED
680683,800464626,392531.8438,Poolin,REWARDED
680684,743750007,364720.125,Unknown,REWARDED
680685,671397945,329240.125,AntPool,REWARDED
680686,797481257,391068.8438,Unknown,REWARDED
680687,695804448,341208.5938,F2Pool,REWARDED
680688,780577837,382779.75,AntPool,REWARDED
680689,759448172,372418.1875,Huobi,REWARDED
680690,664866410,326037.1875,SpiderPool,REWARDED
680691,810945902,397671.6562,Poolin,REWARDED
680692,850181385,416911.9375,Poolin,REWARDED
680693,809802327,397110.875,F2Pool,REWARDED
680694,809669825,397045.875,Binance,REWARDED
680695,813775009,399059,BTC.com,REWARDED
680696,802384150,393473.125,Binance,REWARDED
680697,797786485,391218.5312,Huobi,REWARDED
680698,797958003,391302.6562,EMCD,REWARDED
680699,764720119,375003.4375,Binance,REWARDED
680700,750828965,368191.5,AntPool,REWARDED
680701,820521472,402367.3125,Unknown,REWARDED
680702,804852252,394683.4375,Unknown,REWARDED
680703,817002970,400641.9062,Huobi,REWARDED
680704,775467894,380273.9375,SlushPool,REWARDED
680705,823505314,403830.5312,F2Pool,REWARDED
680706,775459936,380270.0312,AntPool,REWARDED
680707,853268438,418425.7812,Poolin,REWARDED
680708,807916698,396186.1875,Binance,REWARDED
680709,868899266,426090.8125,Poolin,REWARDED
680710,813032270,398694.75,Unknown,REWARDED
680711,803984617,394257.9688,Unknown,REWARDED
680712,789730095,387267.8438,ViaBTC,REWARDED
680713,827275304,405679.25,ViaBTC,REWARDED
680714,807345948,395906.3125,F2Pool,REWARDED
680715,795130615,389916.1562,Binance,REWARDED
680716,799987753,392298,BTC.com,REWARDED
680717,891975867,437407.125,Poolin,REWARDED
680718,833628754,408794.875,BTC.com,REWARDED
680719,817888182,401076,Poolin,REWARDED
680720,817062660,400671.1875,F2Pool,REWARDED
680721,834015145,408984.3438,Binance,REWARDED
680722,829746416,406891.0625,Poolin,REWARDED
680723,843430640,413601.5312,Huobi,REWARDED
680724,814221941,399278.1562,Binance,REWARDED
680725,813517055,398932.5,Binance,REWARDED
680726,800608451,392602.375,BTC.com,REWARDED
680727,813077083,398716.75,F2Pool,REWARDED
680728,809313067,396870.9375,Binance,REWARDED
680729,782669668,383805.5625,Poolin,REWARDED
680730,772476744,378807.1562,AntPool,REWARDED
680731,774545420,379821.5938,F2Pool,REWARDED
680732,792062369,388411.5312,Unknown,REWARDED
680733,805243550,394875.3438,ViaBTC,REWARDED
680734,786560400,385713.5,AntPool,REWARDED
680735,838488927,411178.1875,Unknown,REWARDED
680736,809494368,396959.8438,Unknown,REWARDED
680737,792060764,388410.75,Poolin,REWARDED
680738,836526018,410215.625,Unknown,REWARDED
680739,795813001,390250.7812,AntPool,REWARDED
680740,750399569,367980.9375,AntPool,REWARDED
680741,760856365,373108.75,BTC.com,REWARDED
680742,800626384,392611.1562,F2Pool,REWARDED
680743,740735234,363241.75,AntPool,REWARDED
680744,758750919,372076.2812,Binance,REWARDED
680745,806064739,435420.0625,AntPool,REWARDED
680746,729352716,393981.75,OKEX,REWARDED
680747,718563542,388153.6562,ViaBTC,REWARDED
680748,791780658,427704.0625,BTC.com,REWARDED
680749,843044591,455395.8125,Poolin,REWARDED
680750,815115618,440309.1562,Binance,REWARDED
680751,804386910,434513.7188,F2Pool,REWARDED
680752,812623868,438963.1562,Poolin,REWARDED
680753,761617678,411410.625,F2Pool,REWARDED
680754,715012287,386235.3438,AntPool,REWARDED
680755,791190955,427385.5312,Poolin,REWARDED
680756,625000000,337612.5,Huobi,REWARDED
680757,718713071,388234.4375,Binance,REWARDED
680758,709197297,383094.1875,F2Pool,REWARDED
680759,690725492,373116.0938,Huobi,REWARDED
680760,687065835,371139.2188,Unknown,REWARDED
680761,690081807,372768.375,SigmaPool,REWARDED
680762,698523790,377328.5938,ViaBTC,REWARDED
680763,708114169,382509.125,F2Pool,REWARDED
680764,788340434,425845.75,Binance,REWARDED
680765,771933984,416983.3125,AntPool,REWARDED
680766,778269734,420405.75,Binance,REWARDED
680767,681859627,368326.9375,F2Pool,REWARDED
680768,693545792,374639.5625,AntPool,REWARDED
680769,786147351,424661.0625,BTC.com,REWARDED
680770,750364589,405331.9375,Poolin,REWARDED
680771,657667502,355258.8438,AntPool,REWARDED
680772,682747175,368806.375,F2Pool,REWARDED
680773,676143743,365239.3125,F2Pool,REWARDED
680774,652149511,352278.125,Unknown,REWARDED
680775,684095648,369534.7812,Huobi,REWARDED
680776,722319299,390182.4375,ViaBTC,REWARDED
680777,665618008,359553.5312,Unknown,REWARDED
680778,666026451,359774.1562,Unknown,REWARDED
680779,663630213,358479.7812,BTC.TOP,REWARDED
680780,721861183,389934.9688,AntPool,REWARDED
680781,684597835,369806.0625,F2Pool,REWARDED
680782,655634274,354160.5312,ViaBTC,REWARDED
680783,779615853,421132.9062,Binance,REWARDED
680784,751401792,405892.2188,BTC.com,REWARDED
680785,680643912,367670.2188,ViaBTC,REWARDED
680786,782860144,422885.4062,F2Pool,REWARDED
680787,721428027,389701,F2Pool,REWARDED
680788,642394622,347008.7188,Poolin,REWARDED
680789,655247076,353951.375,Unknown,REWARDED
680790,760426890,410767.4062,Poolin,REWARDED
680791,713230074,385272.625,Unknown,REWARDED
680792,684087024,369530.125,BTC.com,REWARDED
680793,663530166,358425.7188,Unknown,REWARDED
680794,652035371,352216.4688,Huobi,REWARDED
680795,812660112,438982.75,AntPool,REWARDED
680796,678540621,366534.0625,Huobi,REWARDED
680797,713137375,385222.5625,AntPool,REWARDED
680798,690900009,373210.375,Unknown,REWARDED
680799,738180045,398750.0938,Unknown,REWARDED
680800,719866212,388857.3438,Poolin,REWARDED
680801,806524049,435668.1562,Unknown,REWARDED
680802,772271126,417165.4062,AntPool,REWARDED
680803,803364067,433961.1875,Huobi,REWARDED
680804,812384675,438833.9688,BTC.com,REWARDED
680805,681858211,368326.1562,SigmaPool,REWARDED
680806,789177458,426297.875,AntPool,REWARDED
680807,696946169,376476.375,Unknown,REWARDED
680808,820189853,443050.1562,AntPool,REWARDED
680809,678381544,366448.1562,Binance,REWARDED
680810,811797256,438516.6562,Poolin,REWARDED
680811,779902919,421287.9688,F2Pool,REWARDED
680812,730965122,394852.75,BTC.com,REWARDED
680813,700985239,378658.2188,Unknown,REWARDED
680814,656715033,354744.3125,Huobi,REWARDED
680815,771676463,416844.1875,ViaBTC,REWARDED
680816,675918292,365117.5312,Huobi,REWARDED
680817,834577477,450822.0625,ViaBTC,REWARDED
680818,809721637,437395.4375,Huobi,REWARDED
680819,799488060,431867.4688,Binance,REWARDED
680820,816025260,440800.5312,AntPool,REWARDED
680821,789700810,426580.5938,Unknown,REWARDED
680822,755456542,408082.5,Huobi,REWARDED
680823,773263150,417701.2812,AntPool,REWARDED
680824,825011974,445654.9688,Binance,REWARDED
680825,723614323,390882,Binance,REWARDED
680826,699897998,378070.9062,SpiderPool,REWARDED
680827,678895929,366726,Poolin,REWARDED
680828,728341200,393435.3438,ViaBTC,REWARDED
680829,756181158,408473.9375,AntPool,REWARDED
680830,696552985,376264,ViaBTC,REWARDED
680831,680822375,367766.625,Huobi,REWARDED
680832,792352577,428013,ViaBTC,REWARDED
